item_id;url;scrape_status;scrape_error;fecha_publicacion;titulo;descripcion;precio;moneda;marca;modelo;anio;horas;seller_name;seller_url;seller_time_on_ml;ubicacion_address_line;ubicacion_ciudad;ubicacion_provincia;ubicacion_latitud;ubicacion_longitud;condicion;garantia;potencia;tipo_direccion
MLA2618911806;https://articulo.mercadolibre.com.ar/MLA-2618911806;ok;;;Pala Cargadora Frontal Forestal Con Garra 2.500kg Eisen 932g - US$ 48.700;"Pala Cargadora Forestal con Garra EISEN 932

-Potencia 114HP
-4x4
-Carga máxima 2.500kg
-Altura máxima de carga 4.23m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;Eisen;932;2024;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA2618050448;https://articulo.mercadolibre.com.ar/MLA-2618050448;ok;;;Pala Cargadora Frontal Sinomach 937h 2m3 - 2 Metros Cúbicos - US$ 73.700;"Pala Cargadora Frontal SINOMACH 937H 

-Motor CUMMINS 130HP
-4x4
-Capacidad 2 m3
-Carga máxima 3.500kg
-Altura máxima de descarga 3.78m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;SINOMACH;937H;2025;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA2618911554;https://articulo.mercadolibre.com.ar/MLA-2618911554;ok;;;Pala Cargadora Frontal 3m3 - Sinomach 955t -3 Metros Cúbicos - US$ 98.700;"Pala Cargadora Frontal 3 m3 SINOMACH 955T

-Potencia 220HP
-4x4
-Capacidad 3 m3
-Carga máxima 5.000kg
-Altura máxima de descarga 4.05m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;SINOMACH;955T;2025;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA2618394920;https://articulo.mercadolibre.com.ar/MLA-2618394920;ok;;;Pala Cargadora Frontal 1m3 - Sinomach 930 - 1 Metro Cúbico  - US$ 34.700;"Pala Cargadora Frontal 1 m3 SINOMACH 930

-Potencia 90HP
-4x4
-Capacidad 1 m3
-Carga máxima 2.000kg
-Altura máxima de descarga 3.60m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;SINOMACH;930;2024;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA1510184803;https://articulo.mercadolibre.com.ar/MLA-1510184803;ok;;;Mini Cargadora Iron Xc740 C  Aire Acond, (2026) - US$ 31.600;"El importe publicado corresponde al precio de lista a Publico y no incluye IVA (10,5%)
Consulte por descuentos por pago contado.


ESPECIFICACIONES TÉCNICAS DEL PRODUCTO

Carga nominal : 750 kg
Carga de vuelco : 1.500 kg
Peso operativo : 3.140 kg
Fuerza máxima de desprendimiento : 18 kN

MOTOR 

Fabricante : Xinchai 
Modelo : 4D27G31 
Potencia nominal : 49.3 hp 
Velocidad nominal : 2.500 rpm
Modo de enfriamiento Refrigeración por Agua 

PARÁMETROS DE RENDIMIENTO 
 
Modo de operación : Pilot hydraulic control & multi-function electronic control 
Estándar de neumáticos : 10-16.5 
Velocidad máxima : 14 Km/h 

SISTEMA HIDRAULICO 
 
Caudal hidráulico : 62.5 L/min
Presión hidráulica : 200 bar
Altura máxima operativa : 3.878 mm
Altura del pasador de la bisagra del cucharón : 3.057 mm
Altura de la cabina : 1.960 mm
Altura horizontal máxima del fondo del cucharón : 2.851 mm
Longitud sin cubo : 2.533 mm
Longitud con cubo : 3.310 mm
Ángulo de volteo : 40°
Altura máxima de descarga : 2.375 mm
Ángulo suelo-cucharón : 30°
Ángulo de rotación del cucharón en el punto más alto : 83°
Distancia de descarga : 575 mm
Base de rueda : 1.027 mm
Ángulo de salida : 25°
Claridad del piso : 183 mm
Radio frontal del círculo de giro (sin cuchara) : 1.183 mm
Radio frontal del círculo de giro (con cuchara) : 2.066 mm
Radio trasero del círculo de giro : 1.564 mm
Longitud de la cola : 1.005 mm
Marca hecha por las ruedas : 1.380 mm
Ancho del borde del neumático : 1.640 mm
Ancho del borde de la cuchara : 1.800 mm
Capacidad del cucharón (altura de apilamiento) : 0,45 m3
Capacidad del balde (mosaico) : 0,35 m3
Capacidad del tanque diesel : 80 Lts.
Capacidad del tanque de aceite hidráulico : 60 Lts.

IRON Group junto a las más importantes corporaciones de fabricantes de equipos del planeta, produce una completa línea de maquinaria: tractores agrícolas, elevadores industriales, generadores de energía, grúas sobre camión, equipos de compactación y movimiento de suelo, excavadoras, minicargadoras, camiones mezcladores y elevadores de concreto, entre otros.

IRON SERVICE
A través de su extensa red de distribuidores nacionales y agentes locales, IRON Group está siempre cerca para responder con rapidez a las necesidades de posventa de su comunidad de usuarios.

IRON PARTS
IRON Group posee centros regionales de distribución de partes, accesorios y consumibles, preparados para actuar de inmediato ante cualquier solicitud de un
distribuidor o usuario.";;;IRON XCMG;IRON XC740;2026;;Irongroup;https://www.mercadolibre.com.ar/perfil/Irongroup;;;;;;;;;;
MLA2533495806;https://articulo.mercadolibre.com.ar/MLA-2533495806;ok;;;Pala Cargadora Hyundai Hl770-9s - US$ 180.000;"Pala Cargadora Hyundai HL770-9S


¡VALOR EXPRESADO EN DOLAR OFICIAL!


Descripción:
Año: 2018.
Horas de uso: 6.480 hs.
EXCELENTE ESTADO DE 4.5m3
FUNCIONANDO 100% OPERATIVA 
TIENE BALANZA INCLUIDA PARA EL PESO DE LA CARGA CON PANTALLA DIGITAL DENTRO DE LA CABINA
POTENCIA 198KW = 266 hp
Peso 22.5 t 
Capacidad cuchara 4 m³ 
Capacidad de la pala min. 4 m³ 
Velocidad 38 km/h 
Altura de vertido máx. 3.12 m
Model Series 9S 
Fabr. del motor Hyundai 
Modelo de motor IHE 8.9 


UBICACIÓN: Don Torcuato, Prov. de Buenos Aires, Argentina.


¿QUIENES SOMOS?

Maquin-ar es el primer sitio web en Argentina especializado en la compra y venta de maquinaria. Somos una empresa comprometida con facilitar la gestión comercial de maquinaria en diversos sectores de la actividad económica, ofreciendo un espacio seguro, confiable y eficiente para comprar y vender equipos usados.

¿QUE NOS DIFERENCIA?

Maquin-ar se destaca por su alcance y atención al cliente en todo el país. Contamos con:

Cobertura nacional: Comercialización en 24 provincias de Argentina.
Atención personalizada: Disponible las 24 horas, los 7 días de la semana.
Red de talleres: Más de 150 talleres zonales distribuidos en todo el país.
Financiación exclusiva: Línea de financiación bancaria para equipos usados.
Certificación de equipos: Todos los equipos tienen posibilidad de ser certificados a través de Worklift.
Gestores especializados: Un equipo de 50 gestores comerciales con amplia experiencia en el negocio de compra-venta de maquinaria usada.

Con Maquin-ar, garantizamos un proceso de compra y venta ágil, seguro y con el respaldo de expertos en el sector.";;;Hyundai;HL770-9S;2018;6480;Maquinar;https://www.mercadolibre.com.ar/perfil/Maquinar;;;;;;;;;;
MLA2058429140;https://articulo.mercadolibre.com.ar/MLA-2058429140;ok;;;Pala Cargadora Frontal Forestal Con Garra 2.500kg Eisen 932g - US$ 52.700;"Pala Cargadora Forestal con Garra EISEN 932

-Potencia 114HP
-4x4
-Carga máxima 2.500kg
-Altura máxima de carga 4.23m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;Eisen;932G;2024;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA1597860207;https://articulo.mercadolibre.com.ar/MLA-1597860207;ok;;;Pala Cargadora Forestal Con Garra 3500kg Sinomach 937hg  - US$ 78.700;"Pala Cargadora Forestal con GARRA 3.500kg SINOMACH 937HG

-Motor CUMMINS 130HP
-4x4
-Carga máxima 3.500kg
-Altura máxima de carga 3.78m
-Joystick
-Aire Acondicionado

Financiación a medida – Tomamos tu máquina usada como parte de pago.

EISENMANNER – Representante de SINOMACH en Argentina.

SINOMACH es el mayor fabricante de maquinarias del mundo con presencia directa en más de 100 países.
Con sede central en Pekín y plantas industriales en distintos puntos de China, fabrica más de un millón de máquinas por año.
Se encuentra en el puesto 224 del ranking Fortune de las empresas más grandes del mundo, con más de 130.000 empleados.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;SINOMACH;937H;2024;24;Sinomach;https://www.mercadolibre.com.ar/perfil/Sinomach;;;;;;;;;;
MLA1473929221;https://articulo.mercadolibre.com.ar/MLA-1473929221;ok;;;Tractor Chery 45hp 4x4 Tipo John Deere - Financiación Propia - US$ 17.500;"FINANCIACIÓN 50% DE ANTICIPO Y 6 CHEQUES SIN INTERÉS!!!

DETALLES TÉCNICOS
Tracción Doble 4x4
Motor tipo Diesel 4 cilindros, 4 tiempos, inyección directa. Refrigerado por agua. Tecnología Perkins
Potencia 45 hp
Desplazamiento 2400 cm3
Velocidad de rotación 2350 rpm
Número de marchas 8 de avance / 8 de retroceso
Velocidad min-max (avance / retroceso) 2.35 - 33 / 2,05 - 27 Km/h
Freno principal Disco en baño de aceite
Toma de fuerza (PTO / rpm) 540 / 1000
Suspensión de 3 puntos Cat. 2
Capacidad de levante a 610mm 750 kg
Largo total 3918 mm
Ancho total 1600 mm
Altitud total 2420 mm
Peso 1800 Kg";;;Chery Bylion;RK-404;2024;;American Agro;https://www.mercadolibre.com.ar/perfil/American Agro;;;;;;;;;;
MLA1574407501;https://articulo.mercadolibre.com.ar/MLA-1574407501;ok;;;Tractor Hanomag Stark Park2 25hp Parquero Nuevo 3 Puntos - US$ 8.300;"LA CORTADORA ES UN ACCESORIO, NO ESTA INCLUIDA EN EL VALOR.
PRECIO MAS IVA 10.5%


EL VALOR DE LA PUBLICACIÓN CORRESPONDE AL RODADO PARQUERO 
(EL RODADO AGRÍCOLA ES MAS ECONÓMICO)

VENTAS A TODOS LOS PUNTOS DEL PAÍS, FACTURACIÓN Y PAGO DIRECTO A FABRICA (OPERACIÓN DIRECTA DE FABRICA)

Modelo: Park2
Características Especiales

Neumáticos: 31x9.5x16 tras / 23x8.5x12 del
Dirección: Hidráulica asistida
Salida Hidráulica: 1
Fuerza de Levante: 350 Kg.
Tipo de Levante: 3 Puntos Categoría 0
Velocidad Toma de Fuerza: 540 Rpm.
Eje Toma de Fuerza: 6 Estrías
Largo: 2650 mm.
Ancho: 1220 mm.
Alto: 1235 mm.
Distancia entre Ejes: 1480 mm.
Trocha Delantera: 1020
Trocha Trasera: 970
Despeje del Suelo (desde base transmisión): 240 mm.
Peso: 960
Potencia Toma de Fuerza (KW/HP): 21 hp.
Velocidades: 6+1 (3 altas + 3 bajas + 1 retroceso)
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 3
Tipo de cámara de combustión: Inyección directa
Potencia nominal 25 Hp
Máximas revoluciones (rpm): 2350
Consumo nominal de Combustible: 4.5 litros/hora
Aspiración nominal: Natural
Transmisión: Parquero Invertido 2WD
Tipo Sistema Eléctrico: 12 volts
Sistema de Arranque: Eléctrico
Tanque: 20 Litros";;;Hanomag;STARK PARK 2;2024;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574303005;https://articulo.mercadolibre.com.ar/MLA-1574303005;ok;;;Desmalezadora 3 Puntos 1.50 Mt Nacional Nueva Grass Cutter - $ 3.199.000;"DESMALEZADORAS NUEVAS

MARCA GRASS CUTTER

EL PRECIO CORRESPONDE A LA MEDIDA DE 1.50 MTS DE 3 PUNTOS.

PRECIO + IVA 10.5% 

CONSULTA POR OTRAS MEDIDAS.";;;GRASS CUTTER;JAB 1500;2024;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2024107906;https://articulo.mercadolibre.com.ar/MLA-2024107906;ok;;;Tolva Autodescargable Monotolva Cestari Usada  24.000lts - $ 25.000.000;"precio publicado más iva del 10.5%
Marca: Cestari

Modelo: ST 24.000 L 2R
Capacidad: 24.000 litros

 Color: verde Cestari

 Equipada con:

Llantas: 27x 32

Rodados: 30.5-32

 Balanza: Magris";;;Cestari;24.000LTS. 1 EJE;2018;;Maquinarias Ibarrola;https://www.mercadolibre.com.ar/perfil/Maquinarias Ibarrola;;;;;;;;;;
MLA1574420087;https://articulo.mercadolibre.com.ar/MLA-1574420087;ok;;;Tractor Hanomag Stark Agr2 25hp Agricola  3ptos Nuevos  - US$ 8.200;"PRECIO + IVA 10.5%


TRACCION SUR S.A. - CONCESIONARIO OFICIAL MICHIGAN Y HANOMAG. 

VENTAS A TODOS LOS PUNTOS DEL PAÍS.


LA CORTADORA ES UN ACCESORIO, NO ESTA INCLUIDA EN EL VALOR.


ELEVADORES - RETROEXCAVADORAS/ MONTACARGAS
Modelo: Agr2
Caracteristicas Especiales


Dirección: Hidráulica asistida
Salida Hidráulica: 1
Fuerza de Levante: 350 Kg.
Tipo de Levante: 3 Puntos Categoría 0
Velocidad Toma de Fuerza: 540 Rpm.
Eje Toma de Fuerza: 6 Estrías
Largo: 2650 mm.
Ancho: 1160 mm.
Alto: 1220 mm.
Distancia entre Ejes: 1480 mm.
Trocha Delantera: 940
Trocha Trasera: 950
Despeje del Suelo (desde base transmisión): 260
Peso: 960
Techo / arco anti-vuelco: No
Lastre: 960
Torque: 40 Kg.
Potencia Toma de Fuerza (KW/HP): 21 hp.
Velocidades: 6+1 (3 altas + 3 bajas + 1 retroceso)

Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 3
Tipo de cámara de combustión: Inyección directa
Motor carrera de pistones: 100x105
Potencia nominal (KW/HP): 18,8 Kw / 25 Hp
Máximas revoluciones (rpm): 2350
Consumo nominal de Combustible: 4.5 litros/hora
Aspiración nominal: Natural
Transmisión: Manual
Tipo Sistema Eléctrico: 12 volts
Sistema de Arranque: Eléctrico
Tanque: 20 Litros";;;Hanomag;STARK AGR2;2024;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574250533;https://articulo.mercadolibre.com.ar/MLA-1574250533;ok;;;Cargadora Michigan M55hd Balde 1.5mt, 100hp C/aire 2tn Nueva - US$ 38.824;"PRECIO + IVA 10.5% - 

BALDE 1.5 METROS - CABINA CON AIRE - MOTOR 100 HP TURBO - CAP CARGA 2TN

TRACCION SUR S.A. - CONCESIONARIO OFICIAL MICHIGAN Y HANOMAG. (TRES ARROYOS, PROV BS AS)

VENTAS A TODOS LOS PUNTOS DEL PAÍS.

Línea: 
Compact
Capacidad de carga: 
2000kg
Capacidad de balde: 
1.5 m³
Altura máxima de carga: 
4020 mm
Altura máxima de descarga: 
3200 mm
Altura máxima a perno: 
3980 mm
Comando operativo: 
Joystick Hidráulico
Tracción: 
4WD
Caja de cambio: 
Powershift
Presión del sistema hidráulico: 
16 MPa
Sistema de frenos: 
Aire
Cabina: 
Sí
Calefacción/Aire acondicionado: 
Si / Si
Vel. elevación de carga: 
6 s
Ángulo máximo de subida: 
--
Ángulo de articulación: 
32±3°
Velocidad de trabajo (baja): 
--
Velocidad de traslado (alta): 
20 Km/h
Peso Operativo: 
6990kg
Largo: 
6350 mm
Ancho: 
2200 mm
Alto: 
3000 mm
Distancia entre ejes: 
2750 mm
Trocha: 
1730 mm
Mínima distancia al piso: 
330 mm
Radio de giro: 
---
Motor Marca: 
Kunming
Motor Potencia: 
75kW / 100 Hp
Motor Torque Máximo: 
414N·m/1800-1600rpm
Motor Cilindrada: 
---
Rodado Frontal: 
16/70-24
Rodado Trasero: 
16/70-24
Sistema eléctrico - Voltaje: 
24 V";;;Michigan;M55HD;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2059693190;https://articulo.mercadolibre.com.ar/MLA-2059693190;ok;;;Pala Cargadora 3tn Brumby Balde 2m3 4x4 Weichai - US$ 54.490;"Pala Cargadora 3tn balde 2m3 4x4 - CUMMINS
Modelo: BRP935G_G50

Comprá AHORA y asegurate ésta OFERTA BOMBA por Tiempo Limitado.
¡ULTIMAS UNIDADES DISPONIBLES!

Somos BIDCOM: Líderes en comercio electrónico y tecnología

Nuestro propósito es facilitar el acceso a productos innovadores y de interés, brindando una experiencia extraordinaria. Más de 15 años vendiendo en MercadoLibre. Más de 5 millones de compradores nos eligieron y recomendaron, 100 porciento de opiniones positivas. Hemos sido elegidos por MercadoLibre como los mejores vendedores de todo el sitio.

¡MercadoLibre nos reconoció como los mejores vendedores de todo el sitio a nivel regional!

CARACTERISTICAS

Dimensiones totales (LxAxH): 7140x2400x3120
Peso operativo (Kg): 10000
Capacidad de carga (Kg): 3000
Tamaño balde estándar (m3): 1.9
Distancia entre ejes (mm): 2600
Altura de descarga (mm): 3260-4500
Alcance de descarga (mm): 1180
Frenos: Aire hidraulico
Tamaño de las cubiertas: 17.5-25
Convertidor: Shantui YJ315

OPCIONALES Y ACCESORIOS:
Garra Forestal
Porta Pallet
Pala excavadora
Feller (Tijera forestal)
Todo tipo de baldes adicionales
Consulte por otras opciones

_______________________________________________________________

DESCUBRÍ NUESTRA VARIEDAD DE PRODUCTOS:

Notebooks - Aspiradoras Robot - Cámaras de Seguridad - Ionizadores Solares - Gazebos, Pérgolas y Sombrillas - Freidoras de Aire - Pequeños Electrodomésticos - Contadoras de Billetes - Aires Acondicionados - Celulares - Masajeadores - Drones - Televisores - Handies - Impresoras 3D - Artículos de Belleza y más

Además, somos representantes oficiales de marcas de alto prestigio a nivel global como

Gadnic - Sony Playstation - Asus - DJI - Creality - Baofeng - iRobot - KONNWEI - Kemei - QCY - YIHUA entra otras.

_______________________________________________________________

VISITANOS EN NUESTRA SUCURSAL

Sucursal CABA - Villa Ortuzar (Cerca de la estación Triunvirato del subte B)
Nuestros horarios de atención son: Lunes a Viernes de 9 a 19hs ; Sábados y Feriados: 10 a 17hs.
¡Descubrí nuestros productos y recibí atención personalizada de nuestro equipo

_______________________________________________________________

GARANTÍA OFICIAL EN TODOS NUESTROS PRODUCTOS

Ofrecemos 12 meses de garantía oficial de fábrica en todos los productos y servicio técnico especializado durante todo el periodo de garantía.

Además, ofrecemos garantía extendida, lo que brinda a los clientes una mayor tranquilidad y respaldo a largo plazo.
_______________________________________________________________

ESTAMOS EN TODO EL PAÍS

Potenciamos tu experiencia de compra con nuestra extensa red de concesionarios, garantizando entregas rápidas en 48Hs.
_______________________________________________________________

MAYORISTA

Disponemos de un equipo especializado en ventas mayoristas B2B, brindando las mejores opciones de financiación y servicios de entrega adaptados a tus necesidades.
_______________________________________________________________

ATENCIÓN TELEFÓNICA

Ofrecemos atención telefónica con agentes especializados todos los días, de 9:00 a 20:00, para brindarte el mejor servicio y resolver tus consultas. ¡Estamos aquí para ayudarte!
_______________________________________________________________

RESPUESTA A PREGUNTAS 24HS

Tenemos un equipo especializado disponible las 24 horas, listo para responder tus preguntas y brindarte asesoramiento experto sobre nuestros productos. ¡No dudes en escribirnos!
_______________________________________________________________

REDES SOCIALES

Síguenos en todas nuestras redes sociales, tanto BIDCOM como BRUMBY, para mantenerte al tanto de los últimos lanzamientos, promociones y preventa exclusiva. ¡No te pierdas las novedades!
_______________________________________________________________

SERVICIO TÉCNICO

En BRUMBY, nuestro equipo altamente especializado garantiza a nuestros clientes soluciones integrales y rápidas, con acceso a una amplia variedad de repuestos y reparaciones para todos tus equipos. Estamos comprometidos con tu satisfacción.
_______________________________________________________________

PAGOS Y FACTURACIÓN

Aceptamos todos los medios de pago con tarjeta y pagos electrónicos. También, emitimos facturas A y B para tu mayor conveniencia.
_______________________________________________________________

MENSAJERÍA

¿Necesitas ayuda con tu compra en BRUMBY? Conéctate con nosotros a través de la mensajería instantánea para obtener respuestas rápidas a tus preguntas o recibir asistencia. Estamos aquí para hacer tu experiencia de compra más fácil y eficiente. ¡Contáctanos ahora y descubre el servicio excepcional que ofrecemos en BRUMBY!
_______________________________________________________________

Hacenos todas las consultas que tengas, para nosotros es un placer ayudarte.

Estamos Online para todo lo que necesites

BRUMBY";;;Brumby;BRP935G;2025;19;Brumby;https://www.mercadolibre.com.ar/perfil/Brumby;;;;;;;;;;
MLA1574418053;https://articulo.mercadolibre.com.ar/MLA-1574418053;ok;;;Tractor Hanomag 80hp 4x4 Nuevo 3 Puntos Stock Entrega Hoy - US$ 25.484;"ENTREGA INMEDIATA - TENEMOS STOCK, SE ENTREGA EN EL DIA.
PRECIO MAS IVA 10.5%
HANOMAG STARK 800/4 (80HP 4X4) EQUIPADO CON LEVANTE DE 3 PUNTOS.
REVERSOR DE MARCHA
CUADRUPLE SALIDA HIDRAULICA DOBLE
24 VELOCIDADES

""INDUSTRIA NACIONAL"" APTO CREDITOS BANCARIOS


Modelo: 800/4
Código: 10505062N

Neumáticos: Delanteros 12.4-24 Traseros 18.4-30
Dirección: Hidráulica
Salida Hidráulica: 3 Salidas
Fuerza de Levante: 15 Kn
Tipo de Levante: 3 pts Categoría 2
Velocidad Toma de Fuerza: Mecánica, Independiente
Largo: 4000 mm
Ancho: 1950 mm
Alto: 2970 mm
Distancia entre Ejes: 2080 mm

Despeje del Suelo (desde base transmisión): 450 mm
Peso: 4200 Kg
Techo / arco anti-vuelco: ROPS
Lastre: Delantero y Trasero

Potencia Toma de Fuerza (KW/HP): ___
Velocidades: 16+8

Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 4

Potencia nominal (KW/HP): 80 Hp
Máximas revoluciones (rpm): 2400

Transmisión: Manual 4WD

Tanque: 100 L";;;Hanomag;800/4;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1636775973;https://articulo.mercadolibre.com.ar/MLA-1636775973;ok;;;Pala Cargadora Lonking - $ 26.000.000;"Vendo Pala Cargadora
1 metro cúbico, único dueño y en muy buen estado.
Podes pasarla a verla y comprobarlo.";;;Lonking;CDM816;2013;;Juan Oscar;https://www.mercadolibre.com.ar/perfil/Juan Oscar;;;;;;;;;;
MLA2005122510;https://articulo.mercadolibre.com.ar/MLA-2005122510;ok;;;Tractores Chery 4x4 - Con Pala Frontal - Omar Martin - US$ 40.000;"Características Técnicas Principales:

• Peso Operativo:    2.300 Kg. 
• Capacidad de levante 610 mm:  1450Kg.
• Potencia nominal del motor:  80HP.
• Válvulas de control remoto:   2 de Doble acción
• Toma de Fuerza:     540/1000 RPM
• Suspensión de 3 Puntos:   Categoría 2


Motor:

• Modelo:  Tecnología Perkins II. 
• Potencia:  80 HP 2.300 r.p.m.
• Tipo de Motor:  De cuatro tiempos y 4 (tres) cilindros en línea.
• Tipo de Inyección: Bomba mecánica y lineal de inyección directa. 

Transmisión:

• Marca:   ZOOMLION 
• Tipo:   Caja semi-sincronizada (con Inversor)
• Tracción      4x4. 
• Embrague     Doble en Seco. 
• Marchas de Avance: Doce (12).
• Marchas de Retroceso:  Doce (12).

Sistema de Freno:

• De Servicio:  A Disco.
• Cantidad de Discos: Uno (1) por rueda.
• De Estacionamiento: De accionamiento manual y mecánico.";;;Chery;RK-754;2024;;American Agro;https://www.mercadolibre.com.ar/perfil/American Agro;;;;;;;;;;
MLA1574316047;https://articulo.mercadolibre.com.ar/MLA-1574316047;ok;;;Desmalezadora 3 Puntos Nueva 1,20 Mt Tractor Grass Cutter - $ 3.200.000;"PRECIO + IVA 10.5%

DESMALEZADORAS GRASS CUTTER 
NACIONALES - ROBUSTAS

EL PRECIO CORRESPONDE A 1.20 MT ANCHO DE CORTE

CONSULTAR POR OTRAS MEDIDAS




TRACCION SUR S.A. - CONCESIONARIO OFICIAL MICHIGAN Y HANOMAG
(TRES ARROYOS, PROV BS AS)

VENTAS A TODOS LOS PUNTOS DEL PAÍS.";;;GRASS CUTTER;JAV120;2024;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574405067;https://articulo.mercadolibre.com.ar/MLA-1574405067;ok;;;Tractor Hanomag Stark Agr4 Rodado Agricola 4x4 25hp 3 Puntos - US$ 8.600;"PRECIO MAS IVA 10.5% + FLETE
MOTOR DIESEL 3 CILINDROS
ALTA Y BAJA
HANOMAG STARK AGR4 (4X4 DESCONECTABLE 25HP RODADO AGRICOLA)
EQUIPADO CON LEVANTE DE 3 PUNTOS, TOMA DE FUERZA, DIRECCION HIDRAULICA Y SALIDA HIDRAULICA SIMPLE";;;Hanomag;AGR4;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1493206189;https://articulo.mercadolibre.com.ar/MLA-1493206189;ok;;;Pala Cargadora  Iron Xcmg -  Xc958 - 3m3 (nuevo Modelo 2026) - US$ 98.800;"El importe publicado corresponde al precio de lista a Publico y no incluye IVA (10,5%)
Consulte por descuentos por pago contado.";;;IRON XCMG;XC958;2026;;Irongroup;https://www.mercadolibre.com.ar/perfil/Irongroup;;;;;;;;;;
