url;titulo;descripcion;condicion;marca;modelo;precio;iva;descuento;ubicacion;formas_de_pago;hp_motor;carac__Año;carac__Horas de motor reales;carac__Potencia motor (hp);carac__Tipo de tracción;carac__Tipo de tractor;carac__Tipo de transmisión;carac__Tres puntos;carac__error
https://rastroagro.com/tractores/new-holland-tm150-2005-pub-25-02-24-12-23-53;Tractor New Holland TM150;Productos similares ‹ › Consultar Tractor Pauny EVO 250 A 2016 Chaco : O KM ‹ › Consultar Tractor Valtra BT 170 2026 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 140 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 190 2026 Buenos Aires : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Deutz 5.190 2026 Buenos Aires ‹ › U$S 46.350 + IVA Tractor Massey Ferguson 297 2008 Córdoba ‹ › U$S 55.620 Tractor Valtra BH180 2006 Buenos Aires ‹ › Consultar Tractor Zanello V 417 No especifica Buenos Aires ‹ › U$S 25.750 + IVA -10% DE CONTADO Tractor Massey Ferguson 5140 1985 Buenos Aires ‹ › U$S 70.040 + IVA Tractor Massey Ferguson 680 2006 Córdoba Productos similares;usado;New Holland;TM150;"U$S
                                    
                                    72.100 + IVA";+ IVA;;La Pampa;CONTADO: 10 % descuento | Anticipo 30 % + 8 pagos semestrales | Anticipo 30 % + 5 cheques | La Pampa | Medios de pago | Financiamiento;150;2005;6000;150;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/agco-allis-6220-2003-pub-25-02-24-11-37-12;Tractor Agco Allis 6.220;Productos similares : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 500 Novo 2026 Buenos Aires ‹ › Consultar Tractor Pauny 540 C 2011 Buenos Aires : O KM Consultar Tractor Valtra S324 2026 Buenos Aires : O KM ‹ › Consultar Tractor Valtra BT 210 2026 Córdoba ‹ › U$S 31.702 + IVA Tractor Zanello 220 1991 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 500 C con hoja topadora 2026 Buenos Aires ‹ › U$S 144.200 + IVA -5% DE CONTADO Tractor Case 270 2009 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 215 2026 Buenos Aires : O KM ‹ › Consultar Tractor Valtra T 250 2026 Córdoba ‹ › U$S 62.830 + IVA -5% DE CONTADO Tractor Zanello 540 1995 La Pampa Productos similares;usado;Agco Allis;6220;"U$S
                                    
                                    89.610 + IVA";+ IVA;;Buenos Aires;CONTADO: 10 % descuento | Anticipo 30 % + 8 pagos semestrales | Anticipo 30 % + 5 cheques | Buenos Aires | Medios de pago | Financiamiento;220;2003;11800;220;Doble;Agrícola;;No especifica;
https://rastroagro.com/tractores/fahr-2ejes-1966-pub-25-05-10-09-35-55;Tractor Fahr 55 hp;Se incluye rastra de 6 discos. Especial para huertas. Buen estado. Productos similares : O KM ‹ › Consultar Tractor Hanomag Stark 800/4 2026 Buenos Aires ‹ › Consultar Tractor Fiat 800 No especifica Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires : O KM Consultar Tractor New Holland TT4.90 2026 Santa Fe : O KM ‹ › Consultar Tractor Chery RC-1004 2026 Entre Ríos ‹ › U$S 14.420 + IVA Tractor John Deere 2420 1980 Córdoba ‹ › U$S 10.600 Tractor Fiat Supersom 55 No especifica Buenos Aires ‹ › Consultar Tractor John Deere 5705 No especifica Buenos Aires ‹ › Consultar Tractor Pauny 180 A 2018 Buenos Aires : O KM ‹ › U$S 33.475 -8% DE CONTADO Tractor Chery RK 704 2026 Buenos Aires Productos similares;usado;Fahr 55;hp;Consultar;;;Buenos Aires;;55;1966;;55;Simple;Agrícola;Manual;SI;
https://rastroagro.com/tractores/agco-allis-6220-2004-pub-25-02-24-11-21-04;Tractor Agco Allis 6.220;Productos similares ‹ › U$S 61.800 + IVA Tractor Zanello 500 C 1986 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 230 2026 Buenos Aires ‹ › Consultar Tractor Valtra S4 2015 Buenos Aires ‹ › Consultar Tractor Zanello 540 C 1998 Buenos Aires ‹ › Consultar Tractor John Deere 8220 2004 Córdoba : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 500 C 2026 Buenos Aires ‹ › Consultar -7% DE CONTADO Tractor Pauny 500 C 2011 Buenos Aires : O KM U$S 159.120 IVA incluido Tractor Lovol TR2204 2026 Buenos Aires Consultar Tractor Case Magnum 240 2004 Santa Fe : O KM ‹ › Consultar Tractor Massey Ferguson 7724 S 2026 Buenos Aires Productos similares;usado;Agco Allis;6220;"U$S
                                    
                                    87.550 + IVA";+ IVA;;Buenos Aires;CONTADO: 10 % descuento | Anticipo 30 % + 8 pagos semestrales | Anticipo 30 % + 5 cheques | Buenos Aires | Medios de pago | Financiamiento;220;2004;;220;Doble;Agrícola;;No especifica;
https://rastroagro.com/tractores/pauny-novo-500-540-580ie-2025-pub-25-07-23-11-23-44;Tractor Pauny Novo 500;TRACTOR PAUNY NOVO 500 149HP(200) TRACTOR PAUNY NOVO 540 180HP(240) TRACTOR PAUNY NOVO 580ie 195HP(260) Productos similares ‹ › U$S 139.050 + IVA Tractor New Holland T7.240 2016 Buenos Aires ‹ › U$S 169.950 + IVA -10% DE CONTADO Tractor Case Magnum 270 2008 La Pampa : INMEDIATA ‹ › U$S 59.740 + IVA Tractor Zanello 500c 2026 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Magnum 260 2026 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny Brioso 2215 ie 2026 Buenos Aires ‹ › U$S 154.500 + IVA -10% DE CONTADO Tractor Pauny 580 Novo 2016 La Pampa ‹ › U$S 90.228 + IVA Tractor Pauny EVO 500 C 2013 Santa Fe ‹ › U$S 61.800 + IVA Tractor Pauny 500 C 2007 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 215 2026 Buenos Aires : O KM ‹ › Consultar Tractor Pauny Bravo 540 2026 Buenos Aires Productos similares;nuevo;Pauny Novo;500;Consultar;;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;200;2026;;200;Articulado;Agrícola;;No especifica;
https://rastroagro.com/tractores/case-830-1978-pub-25-05-19-16-50-05;Tractor Case 830;Muy buena mecánica, con dirección hidráulica y toma de fuerza / Motor Case original de 79 Hp. Productos similares ‹ › Consultar Tractor John Deere 2420 1976 Buenos Aires : O KM Consultar -5% DE CONTADO Tractor Case Farmall 75 JXM 2026 Buenos Aires : O KM U$S 42.543 IVA incluido Tractor Lovol TH904 2026 Buenos Aires : O KM : INMEDIATA ‹ › U$S 34.917 + IVA Tractor Chery 904 C 2026 La Pampa ‹ › U$S 32.960 + IVA Tractor New Holland TT3840 2018 Buenos Aires ‹ › U$S 51.500 Tractor Massey Ferguson 4283 2020 Buenos Aires : O KM Consultar Tractor Roland H H080 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires ‹ › U$S 47.895 + IVA Tractor New Holland TL85E 2007 Buenos Aires : O KM ‹ › Consultar Tractor Roland H H070 2026 Buenos Aires Productos similares;usado;Case;830;"$
                                    
                                    8.480.000";;;Buenos Aires;;79;1978;;79;Simple;Agrícola;Mecánica;NO;
https://rastroagro.com/tractores/case-jx80-2010-pub-25-06-30-13-42-14;Tractor Case JX80;Productos similares : O KM Consultar Tractor New Holland TT4.65 2026 Mendoza ‹ › Consultar Tractor Deutz Fahr AX 100 1984 Buenos Aires ‹ › U$S 41.200 + IVA Tractor New Holland TD95D 2011 Santa Fe ‹ › U$S 27.560 + IVA Tractor Massey Ferguson 2625 2018 Córdoba ‹ › U$S 28.840 + IVA Tractor New Holland TT4.55 2018 Córdoba ‹ › Consultar Tractor Fiat 980 1995 Buenos Aires : O KM U$S 39.794 IVA incluido Tractor Kioti RX7630 2026 Buenos Aires ‹ › U$S 10.600 + IVA Tractor Fiat Supersom 55 1970 Córdoba U$S 51.500 + IVA Tractor Case Farmall 95 2019 Buenos Aires ‹ › U$S 18.540 + IVA Tractor Massey Ferguson 1095 No especifica Buenos Aires Productos similares;usado;Case;JX80;"U$S
                                    
                                    33.475 + IVA";+ IVA;;Buenos Aires;CONTADO: 10 % descuento | Anticipo 30 % + 8 pagos semestrales | Anticipo 30 % + 5 cheques | Buenos Aires | Medios de pago | Financiamiento;80;2010;4600;80;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/fiat-900-1980-pub-25-07-07-15-17-27;Tractor Fiat 900;Productos similares ‹ › U$S 72.100 + IVA -5% DE CONTADO Tractor Valtra A990 2023 Buenos Aires ‹ › $ 16.995.000 Tractor Zanello UP 100 1985 Córdoba : O KM ‹ › Consultar Tractor Chery RK-704 2026 Entre Ríos ‹ › U$S 14.420 + IVA Tractor John Deere 2420 1980 Córdoba : O KM : INMEDIATA ‹ › U$S 76.638 Tractor John Deere 5080EN 2026 Buenos Aires ‹ › U$S 24.205 + IVA Tractor Zanello UP 100 1986 Buenos Aires : O KM Consultar Tractor Roland H H080 cabinado 2026 Buenos Aires ‹ › U$S 11.330 + IVA Tractor Deutz A65 No especifica Buenos Aires ‹ › $ 21.218.000 + IVA Tractor Agco Allis 6.95 2008 Mendoza ‹ › U$S 39.140 + IVA Tractor New Holland TT4.55 2021 Buenos Aires Productos similares;usado;Fiat;900;Consultar;;;Santa Fe;;100;1980;;100;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/roland-h-100t-2025-pub-25-07-07-14-19-17;Tractor Roland H 100T;Motor 4 cilindros, inyección directa, diesel, turbo / Peso: 3740kg / Dimensiones generales: 4500x2030x2900 / Caja de transmisión: 12 de avance + 12 de retroceso / Embrague seco, doble efecto, independiente / Frenos en húmedo / Dirección hidráulica / Velocidad máxima: 35,8 km/h / Elevador 3 puntos de alta presión / 3 salidas hidráulicas, 50 L/min / Sistema economizador de combustible. Productos similares : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Deutz 5.190 2026 Buenos Aires ‹ › U$S 123.600 Tractor New Holland T7.195 2018 Santa Fe ‹ › U$S 111.240 + IVA -10% DE CONTADO Tractor Valtra AR 175 2016 Buenos Aires ‹ › U$S 61.800 Tractor Zanello 500 C 1999 Buenos Aires U$S 47.700 + IVA -15% DE CONTADO Tractor Massey Ferguson 1650 No especifica Córdoba ‹ › U$S 21.630 + IVA Tractor Massey Ferguson 1215 1982 Córdoba : O KM ‹ › Consultar Tractor Massey Ferguson 7370 2026 Buenos Aires : O KM : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Valtra A990 2026 Buenos Aires : O KM ‹ › Consultar Tractor Valtra BT 170 2026 Buenos Aires : O KM Consultar Tractor Massey Ferguson 6712R 2026 Buenos Aires Productos similares;nuevo;Roland H;100T;"U$S
                                    
                                    50.460";;;Buenos Aires;;100;2026;0;100;4x4;Agrícola;No especifica;SI;
https://rastroagro.com/tractores/fiat-800e-1978-pub-25-07-08-11-05-16;Tractor Fiat 800E;Productos similares ‹ › U$S 18.540 + IVA -5% DE CONTADO Tractor Massey Ferguson 1095 No especifica Buenos Aires : O KM ‹ › Consultar -10% DE CONTADO Tractor Chery WD904 2026 Buenos Aires ‹ › U$S 11.330 + IVA -8% DE CONTADO Tractor Zanello V210 1990 Buenos Aires ‹ › U$S 28.840 + IVA Tractor Valtra A850 2010 Santa Fe : O KM Consultar Tractor Roland H H080 2026 Buenos Aires ‹ › Consultar -8% DE CONTADO Tractor Massey Ferguson 1185 #6174 1989 Buenos Aires ‹ › U$S 10.300 + IVA Tractor Deutz Fahr 55 1980 Buenos Aires : O KM U$S 37.570 IVA incluido Tractor Lovol TH754 2026 Buenos Aires ‹ › Consultar Tractor Hanomag 854 A 2023 Buenos Aires : O KM ‹ › Consultar Tractor Zanello 4055 2024 Córdoba Productos similares;usado;Fiat;800E;"U$S
                                    
                                    11.330 + IVA";+ IVA;;Buenos Aires;CONTADO: 5 % descuento | Anticipo 30 % + 6 pagos semestrales | Buenos Aires | Medios de pago | Financiamiento;80;1978;;80;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/case-magnum-260-2018-pub-25-07-04-10-02-28;Tractor Case Magnum 260;Productos similares ‹ › U$S 164.800 + IVA Tractor Valtra BH 214 2024 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 230 2026 Buenos Aires ‹ › U$S 70.040 + IVA Tractor Pauny 540 C 2006 Santa Fe ‹ › U$S 144.200 + IVA Tractor Case Magnum 240 2007 Santa Fe : O KM ‹ › Consultar Tractor Valtra BT 210 2026 Córdoba ‹ › U$S 90.228 + IVA Tractor Pauny EVO 500 C 2013 Santa Fe ‹ › U$S 61.800 + IVA Tractor Pauny 500 C 2007 Córdoba : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 500 C 2026 Buenos Aires ‹ › U$S 87.550 + IVA -10% DE CONTADO Tractor Agco Allis 6.220 2004 Buenos Aires ‹ › Consultar Tractor New Holland T7.240 2013 Buenos Aires Productos similares;usado;Case Magnum;260;"U$S
                                    
                                    242.050 + IVA";+ IVA;;Buenos Aires;CONTADO: 5 % descuento | Anticipo 30 % + 6 pagos semestrales | Buenos Aires | Medios de pago | Financiamiento;260;2017;9400;260;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/roland-h-rh070-2025-pub-25-07-03-10-27-21;Tractor Roland H H 070;Motor 4 cilindros, inyección directa, diesel, turbo / Dimensiones generales: 3660x1640x2580 / Peso: 2070kg / Caja de transmisión: 8 de avance + 8 de retroceso / Embrague seco, doble efecto, no independiente / Frenos: en seco / Dirección hidráulica / Velocidad máxima: 29km/h / Elevador 3 puntos de alta presión, 1500kg en punto de enganche / Doble salida hidráulica, 28 L/min / Sistema economizador de combustible. Productos similares ‹ › U$S 12.360 + IVA Tractor Massey Ferguson 1175 1989 Santa Fe ‹ › $ 16.995.000 Tractor Zanello UP 100 1985 Córdoba ‹ › Consultar Tractor Pauny 180 A 2016 La Pampa ‹ › Consultar Tractor Massey Ferguson 1185 No especifica La Pampa ‹ › Consultar Tractor Zanello UP 100 No especifica Buenos Aires : O KM Consultar Tractor Chery RK-754 2026 Entre Ríos : O KM ‹ › Consultar Tractor Chery RD-504 2026 Entre Ríos ‹ › Consultar Tractor Valmet 885 No especifica Buenos Aires ‹ › U$S 15.450 + IVA Tractor Fiat 800 No especifica Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Farmall 80 2026 La Pampa Productos similares;nuevo;Roland H H;70;"U$S
                                    
                                    29.664 + IVA";+ IVA;;Buenos Aires;;70;2026;0;70;4x2;Agrícola;Automática;SI;
https://rastroagro.com/tractores/roland-h-t-rex-2025-pub-25-07-03-10-45-11;Tractor Roland H T-Rex;"Sube pendientes de hasta 20º y resulta muy maniobrable en espacios reducidos / Posee un Motor Briggs & Stratton Bicilíndrico VANGUARD 23HP. / Altura de corte: Regulable en 5 Niveles desde 5 cm a 10cm + 1 Nivel para Transporte a 12cm / TRANSMISIÓN HIDROSTÁTICA con TRACCIÓN TRASERA (2WD) Tuff Torq. / Posee BLOQUEO DIFERENCIAL accionado mediante palanca y control de VELOCIDAD CRUCERO. / Posición de conducción ergonómica, volante con pomo y pantalla con indicadores de información básicos. / DIMENSIONES: 2310 x 1050 x 1505 mm (L x Ancho x Alto) - PESO: 315Kg. / Posee una Unidad de Corte Desmalezador (de Césped, Malezas y Arbustos) de 92cm de ancho. / Amplia variedad de Accesorios Disponibles para su uso durante todo el año. Productos similares : O KM U$S 4.394 IVA incluido Tractor Roland H H001 PRO B&amp;S eléctrico 13,5 HP 2026 Córdoba : O KM U$S 10.868 IVA incluido Tractor Roland H T-Rex 2WD 2026 Córdoba : O KM ‹ › Consultar Tractor Roland H H001 6X4 2026 Entre Ríos : O KM Consultar Tractor Roland H RH 001 STD eléctrico 15 HP No especifica Córdoba : O KM ‹ › Consultar Tractor Roland H H001 STD 2026 Entre Ríos : O KM ‹ › Consultar Tractor Gravely ZTX 52 2026 Entre Ríos : O KM $ 4.751.390 Tractor Niwa CTNW-38M 2026 Santa Fe : O KM U$S 5.678 IVA incluido Tractor Roland H H001 5X4 B&amp;S eléctrico 13,5 HP 2026 Córdoba : O KM ‹ › Consultar Tractor Poulan 15,5 HP 2026 La Pampa : O KM ‹ › Consultar Tractor Roland H H001 PRO 2026 Entre Ríos Productos similares";nuevo;Roland H;T-Rex;Consultar;;;Buenos Aires;;23;2026;0;23;4x2;Cespedero;No especifica;NO;
https://rastroagro.com/tractores/deutz-fahr-ax-4190-1994-pub-25-07-03-13-56-54;Tractor Deutz Fahr AX 4.190;Productos similares ‹ › U$S 35.947 + IVA -10% DE CONTADO Tractor John Deere 3530 1984 Buenos Aires ‹ › U$S 30.900 + IVA Tractor Deutz Fahr AX 4.120 1994 Santa Fe ‹ › U$S 49.440 + IVA Tractor Zanello 450 1990 Buenos Aires ‹ › U$S 103.000 + IVA Tractor New Holland T7.195 2017 Santa Fe ‹ › U$S 43.260 Tractor Deutz Fahr AX 4.160 1994 Córdoba : O KM Consultar Tractor Pauny P-Trac 180 2026 Buenos Aires ‹ › U$S 87.550 + IVA -10% DE CONTADO Tractor Massey Ferguson 7170 2010 Buenos Aires ‹ › U$S 38.110 Tractor John Deere 3140 1976 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 140 2026 Buenos Aires : O KM ‹ › U$S 305.837 + IVA Tractor Massey Ferguson 7726 2026 Buenos Aires Productos similares;usado;Deutz Fahr AX;4190;"U$S
                                    
                                    59.740 + IVA";+ IVA;;Entre Ríos;Anticipo 30 % + 8 pagos semestrales | Entre Ríos | Medios de pago | Financiamiento;190;1994;;190;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/zanello-460-c-2000-pub-25-06-30-20-24-27;Tractor Zanello 460 C;Aire dispone, pero no funciona / Condiciones en funcionamiento, con pala con trapecio y balde. Publicá gratis ahora CLICK AQUÍ Publicá gratis ahora CLICK AQUÍ;usado;Zanello 460;C;"$
                                    
                                    32.960.000";;;Santa Fe;;160;2000;5000;160;4x4;Cespedero;Mecánica;NO;
https://rastroagro.com/tractores/roland-h-25hp-2025-pub-25-07-01-16-53-48;Tractor Roland H H025;"Toma de fuerza de doble velocidad (540 / 1000 RPM) + bomba hidráulica con caudal de 30 L/Min + Convertidor Mecánico (Sólo en versión 4WD) / Dimensiones: 3080x1308x1930mm. / Distancia entre ejes: 1645 mm. Altura desde el piso: 295 mm. Radio de giro: 2.8 mts. Rodado delantero: 6,50-16. Rodado trasero: 9.5-24"". Peso: 1440 kg. Productos similares : O KM ‹ › Consultar Tractor Lovol 254 E 2026 Buenos Aires : O KM ‹ › U$S 29.780 IVA incluido Tractor Lovol TB504 Cabinado 2026 Buenos Aires : O KM Consultar Tractor Chery RA-250 2026 Entre Ríos : O KM ‹ › Consultar Tractor Lovol 504 B 2026 Buenos Aires ‹ › Consultar Tractor Taishan 504 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Lovol 250 E 2026 Buenos Aires : O KM Consultar Tractor Chery RD 304 2026 Santa Fe : O KM : INMEDIATA ‹ › U$S 26.394 + IVA Tractor Kubota B2401 2026 Buenos Aires ‹ › U$S 10.300 + IVA Tractor John Deere 2330 Viñatero 1984 Buenos Aires : O KM ‹ › Consultar -10% DE CONTADO Tractor Chery RD300 2026 Buenos Aires Productos similares";nuevo;Roland H;H025;"U$S
                                    
                                    14.935 + IVA";+ IVA;;Buenos Aires;;25;2026;0;25;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/massey-ferguson-6711-0-pub-25-07-01-14-19-40;Tractor Massey Ferguson 6711;Productos similares : O KM ‹ › Consultar -5% DE CONTADO Tractor Case 130A 2026 Buenos Aires ‹ › U$S 30.900 + IVA Tractor Deutz Fahr AX 4.120 1994 Santa Fe : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 280 A 2026 Buenos Aires : O KM ‹ › U$S 202.189 + IVA Tractor New Holland T7.190 2026 Córdoba ‹ › Consultar Tractor Valtra BH 160 2008 Buenos Aires ‹ › U$S 86.520 + IVA Tractor Pauny 280 A 2019 Buenos Aires ‹ › U$S 82.400 + IVA Tractor New Holland TM7040 2013 Buenos Aires ‹ › U$S 41.200 + IVA Tractor Agco Allis 6.125 DT 2003 Córdoba ‹ › U$S 18.540 + IVA -5% DE CONTADO Tractor Massey Ferguson 1095 1976 La Pampa U$S 37.100 + IVA -15% DE CONTADO Tractor Massey Ferguson 1195 L No especifica Córdoba Productos similares;nuevo;Massey Ferguson;6711;Consultar;;;Córdoba;Anticipo 40 % + 5 cheques | Córdoba | Medios de pago | Financiamiento;115;2026;;115;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/deutz-fahr-ax80-1989-pub-25-07-01-14-23-06;Tractor Deutz Fahr AX80;Productos similares ‹ › Consultar Tractor Hanomag 854 A 2023 Buenos Aires : O KM ‹ › U$S 37.460 IVA incluido Tractor Chery RK 904 2026 Buenos Aires : O KM ‹ › Consultar Tractor Chery RK 704 2026 Santa Fe ‹ › Consultar Tractor Fiat 900 1980 Santa Fe : O KM Consultar Tractor Roland H H080 2026 Buenos Aires : O KM U$S 42.543 IVA incluido Tractor Lovol TH904 2026 Buenos Aires ‹ › U$S 28.840 + IVA Tractor New Holland TT4.55 2018 Córdoba ‹ › U$S 60.770 + IVA Tractor New Holland TD 5.90 2016 Entre Ríos U$S 15.900 + IVA Tractor Fiat 780 R 1960 San Luis : O KM : INMEDIATA ‹ › Consultar Tractor Valtra A 850 2026 Buenos Aires Productos similares;usado;Deutz Fahr;AX80;Consultar;;;Córdoba;Anticipo 40 % + 5 cheques | Córdoba | Medios de pago | Financiamiento;80;1989;;80;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-1215-1986-pub-25-07-01-10-10-11;Tractor Massey Ferguson 1215;Tractor usado marca Massey Ferguson modelo 1215 de 120 hp con motor Perkins 6 cilindros fase 4 año 1986 equipado con cabina doble salida hidráulica y toma de fuerza independiente con doble embrague rodado 18-4x38 simples traseras y 7,50x18 delanteros Productos similares ‹ › Consultar Tractor Agrinar T150-4 2014 Santa Fe ‹ › Consultar Tractor Pauny EVO 250 2013 Buenos Aires ‹ › Consultar Tractor Deutz Fahr AX 120 1990 Santa Fe U$S 26.500 + IVA -15% DE CONTADO Tractor Massey Ferguson 1195 No especifica Córdoba ‹ › U$S 24.720 + IVA Tractor Zanello 220 1990 Buenos Aires ‹ › $ 36.585.600 Tractor Fiat 120F 1997 Buenos Aires ‹ › U$S 56.650 + IVA Tractor New Holland TM 7040 2008 Buenos Aires : O KM U$S 106.338 + IVA Tractor Pauny EVO 280 A 2026 Buenos Aires : O KM Consultar Tractor Lovol 1504 R 2026 Córdoba : O KM Consultar Tractor Valtra BT 150 2026 Buenos Aires Productos similares;usado;Massey Ferguson;1215;Consultar;;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;120;1986;;120;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/new-holland-tm7020-2010-pub-25-06-30-14-00-38;Tractor New Holland TM7020;Productos similares : O KM ‹ › Consultar Tractor Chery RC 1204 2026 Santa Fe ‹ › Consultar Tractor Agco Allis 6.175 2004 Buenos Aires : O KM ‹ › Consultar -8% DE CONTADO Tractor Valtra A 134 2026 Buenos Aires ‹ › Consultar Tractor John Deere 4530 1980 Buenos Aires ‹ › U$S 185.400 + IVA Tractor Massey Ferguson 7370 2021 Córdoba ‹ › Consultar Tractor Pauny EVO 280 A 2021 Santa Fe ‹ › Consultar -5% DE CONTADO Tractor Pauny 280 A 2011 Buenos Aires : O KM ‹ › U$S 62.521 -8% DE CONTADO Tractor Chery RC 1204 2026 Buenos Aires ‹ › Consultar Tractor New Holland TS 6.130 No especifica La Pampa ‹ › U$S 18.540 + IVA -5% DE CONTADO Tractor Massey Ferguson 1095 1976 La Pampa Productos similares;usado;New Holland;TM7020;"U$S
                                    
                                    66.950 + IVA";+ IVA;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;175;2010;;175;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/pauny-evo-280-a-2016-pub-25-06-30-09-24-16;Tractor Pauny EVO 280 A;Productos similares ‹ › U$S 20.600 + IVA Tractor Fiat Agritec 120F 1985 Córdoba : O KM ‹ › Consultar -8% DE CONTADO Tractor Valtra A 134 2026 Buenos Aires ‹ › U$S 63.860 Tractor Valmet 1880 1998 Buenos Aires ‹ › U$S 30.900 Tractor John Deere 6405 2003 Corrientes ‹ › Consultar Tractor Deutz Fahr AX 4.190 1994 Entre Ríos : O KM ‹ › Consultar Tractor Massey Ferguson 4297 2026 Buenos Aires ‹ › U$S 41.200 Tractor John Deere 6600 2000 Córdoba ‹ › U$S 32.960 Tractor Zanello 230CC 1996 Buenos Aires ‹ › Consultar Tractor Zanello W4200 1984 Buenos Aires ‹ › U$S 77.250 + IVA Tractor New Holland TD 5.110 2016 Córdoba Productos similares;usado;Pauny EVO 280;A;"U$S
                                    
                                    66.950 + IVA";+ IVA;;Santa Fe;Anticipo 40 % + saldo a convenír | Anticipo 30 % + 5 cheques | Santa Fe | Medios de pago | Financiamiento;180;2016;4000;180;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/chery-rk-704-0-pub-25-07-12-22-26-50;Tractor Chery RK 704;Productos similares : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires ‹ › U$S 24.720 Tractor Massey Ferguson 1195 L 1995 Córdoba ‹ › U$S 24.720 + IVA Tractor John Deere 2140 1997 Córdoba ‹ › U$S 10.600 + IVA Tractor Fiat Supersom 55 1970 Córdoba ‹ › Consultar Tractor Valmet 885 No especifica Buenos Aires ‹ › U$S 20.600 + IVA Tractor Deutz 85 1976 Santa Fe : O KM ‹ › Consultar Tractor Chery RA500G 2026 Córdoba ‹ › Consultar Tractor Universal R533 No especifica Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1185 No especifica La Pampa ‹ › Consultar Tractor New Holland TT3840F No especifica Buenos Aires Productos similares;nuevo;Chery RK;704;"U$S
                                    
                                    33.475";;;Buenos Aires;CONTADO: 8 % descuento | Anticipo 30 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;70;2026;;70;Doble;Agrícola;Manual;SI;
https://rastroagro.com/tractores/massey-ferguson-297-con-grua-2006-pub-25-06-28-11-02-13;Tractor Massey Ferguson 297 con grúa;Tractor motor Perkins 6 cilindros, con grúa forestal remanufacturado a nuevo año 2021 con garantía igual a nuevo. Productos similares : O KM ‹ › U$S 17.922 + IVA Tractor Hanomag Stark 500/4 2026 Buenos Aires : O KM : INMEDIATA ‹ › U$S 50.181 IVA incluido Tractor Bronco 1004 2026 Buenos Aires ‹ › Consultar Tractor John Deere 2420 No especifica Buenos Aires : O KM ‹ › U$S 29.664 + IVA Tractor Roland H H 070 2026 Buenos Aires ‹ › Consultar Tractor Fiat 780 DT 1990 Buenos Aires : O KM Consultar Tractor Roland H H080 2026 Buenos Aires : O KM ‹ › Consultar Tractor Roland H H070 2026 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1185 No especifica La Pampa ‹ › Consultar Tractor New Holland TL 95 2007 Córdoba : O KM ‹ › U$S 35.089 IVA incluido Tractor Bronco 804 2026 Buenos Aires Productos similares;usado;Massey Ferguson 297 con;grúa;"U$S
                                    
                                    80.340";;;Buenos Aires;;100;2006;6000;100;Doble;Agrícola;;NO;
